customerID,Service Line,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod
7013-PSXHK,Consulting,No,No,40,One year,Yes,Mailed check
5312-UXESG,EA,No,No,41,Month-to-month,No,Bank transfer (automatic)
6741-EGCBI,Tax,No,No,30,Month-to-month,Yes,Credit card (automatic)
6204-IEUXJ,Advisory,No,No,3,Month-to-month,No,Credit card (automatic)
6353-BRMMA,Audit,Yes,Yes,54,Month-to-month,Yes,Bank transfer (automatic)
2344-JMOGN,Consulting,Yes,No,9,Month-to-month,Yes,Mailed check
2077-MPJQO,EA,Yes,No,7,Month-to-month,Yes,Electronic check
8091-TTVAX,Tax,Yes,No,58,One year,No,Credit card (automatic)
6900-RBKER,Advisory,No,No,52,Two year,Yes,Credit card (automatic)
8319-QBEHW,Audit,No,Yes,26,One year,Yes,Bank transfer (automatic)
9860-LISIZ,Consulting,No,No,34,Month-to-month,No,Mailed check
5206-XZZQI,EA,No,No,53,Month-to-month,Yes,Mailed check
9529-OFXHY,Tax,No,No,15,Month-to-month,Yes,Bank transfer (automatic)
1725-MIMXW,Advisory,No,Yes,1,Month-to-month,Yes,Mailed check
4324-AHJKS,Audit,No,No,5,Month-to-month,No,Credit card (automatic)
2133-TSRRM,Consulting,No,Yes,34,Month-to-month,Yes,Bank transfer (automatic)
2809-ZMYOQ,EA,No,No,32,Month-to-month,Yes,Electronic check
4032-RMHCI,Tax,Yes,Yes,41,One year,No,Credit card (automatic)
8409-WQJUX,Advisory,No,No,25,One year,No,Electronic check
1536-YHDOE,Audit,Yes,Yes,17,One year,Yes,Mailed check
1140-UKVZG,Consulting,No,No,17,Month-to-month,No,Mailed check
2987-BJXIK,EA,No,No,70,Two year,No,Mailed check
3653-NCRDJ,Tax,Yes,Yes,43,One year,Yes,Mailed check
9365-CSLBQ,Advisory,No,Yes,71,Two year,No,Mailed check
8263-JQAIK,Audit,No,No,2,Month-to-month,Yes,Mailed check
3452-SRFEG,Consulting,No,No,49,Month-to-month,Yes,Bank transfer (automatic)
5985-BEHZK,EA,Yes,No,72,One year,No,Credit card (automatic)
4993-JCRGJ,Tax,No,No,26,Month-to-month,Yes,Mailed check
1133-KXCGE,Advisory,No,No,18,One year,No,Mailed check
6521-YYTYI,Audit,No,Yes,1,Month-to-month,Yes,Electronic check
6158-DWPZT,Consulting,Yes,No,9,One year,No,Bank transfer (automatic)
2305-MRGLV,EA,Yes,No,28,Month-to-month,No,Bank transfer (automatic)
7293-LSCDV,Tax,Yes,Yes,60,Two year,Yes,Credit card (automatic)
2958-NHPPS,Advisory,No,No,23,Month-to-month,No,Electronic check
2154-KVJFF,Audit,No,No,15,Month-to-month,Yes,Electronic check
2038-YSEZE,Consulting,No,No,29,Month-to-month,No,Mailed check
2418-TPEUN,EA,Yes,Yes,56,Two year,Yes,Credit card (automatic)
1877-HKBQX,Tax,No,No,11,One year,Yes,Mailed check
1544-JJMYL,Advisory,No,No,27,One year,No,Credit card (automatic)
5583-SXDAG,Audit,Yes,No,1,Month-to-month,No,Electronic check
8646-JCOMS,Consulting,Yes,No,66,One year,Yes,Bank transfer (automatic)
6048-QBXKL,EA,No,No,2,Month-to-month,Yes,Credit card (automatic)
8999-EXMNO,Tax,Yes,Yes,19,Two year,No,Mailed check
6242-SGYTS,Advisory,Yes,Yes,62,One year,Yes,Credit card (automatic)
4626-OZDTJ,Audit,Yes,No,51,One year,Yes,Credit card (automatic)
4024-CSNBY,Consulting,Yes,No,72,Two year,Yes,Bank transfer (automatic)
4112-LUEIZ,EA,No,No,10,Month-to-month,Yes,Electronic check
6252-DFGTK,Tax,Yes,No,37,One year,No,Credit card (automatic)
4422-QVIJA,Advisory,No,Yes,35,Month-to-month,No,Mailed check
7766-CLTIC,Audit,No,No,10,Month-to-month,Yes,Mailed check
1934-SJVJK,Consulting,No,No,1,Month-to-month,No,Mailed check
5260-UMPWX,EA,Yes,Yes,26,Month-to-month,Yes,Credit card (automatic)
4291-TPNFG,Tax,Yes,No,72,Two year,Yes,Bank transfer (automatic)
4803-AXVYP,Advisory,No,No,38,Month-to-month,Yes,Electronic check
8784-CGILN,Audit,No,No,18,Month-to-month,Yes,Bank transfer (automatic)
9150-HEPMB,Consulting,No,No,56,One year,No,Mailed check
8570-KLJYJ,EA,No,No,36,One year,No,Mailed check
9054-FOWNV,Tax,Yes,Yes,22,Month-to-month,Yes,Electronic check
0960-HUWBM,Advisory,Yes,Yes,65,Two year,Yes,Bank transfer (automatic)
1134-YWTYF,Audit,Yes,No,27,Month-to-month,Yes,Electronic check
3002-WQZWT,Consulting,No,No,29,Month-to-month,Yes,Electronic check
2660-EMUBI,EA,No,No,10,Month-to-month,Yes,Electronic check
2786-GCDPI,Tax,No,No,50,Month-to-month,Yes,Electronic check
3914-FDRHP,Advisory,No,No,9,Month-to-month,No,Electronic check
0269-XFESX,Audit,Yes,Yes,23,One year,No,Mailed check
7619-ODSGN,Consulting,Yes,Yes,24,Month-to-month,No,Electronic check
2043-WVTQJ,EA,Yes,No,1,Month-to-month,No,Mailed check
0384-RVBPI,Tax,No,No,20,Month-to-month,No,Credit card (automatic)
0378-XSZPU,Advisory,Yes,No,58,One year,No,Credit card (automatic)
5529-GIBVH,Audit,No,No,47,Two year,No,Mailed check
7322-OCWHC,Consulting,Yes,No,72,Two year,Yes,Bank transfer (automatic)
8735-IJJEG,EA,Yes,No,14,Month-to-month,No,Credit card (automatic)
8050-XGRVL,Tax,Yes,Yes,62,One year,No,Credit card (automatic)
4846-WHAFZ,Advisory,Yes,No,37,Month-to-month,Yes,Electronic check
6907-CQGPN,Audit,No,No,29,Month-to-month,No,Electronic check
3970-XGJDU,Consulting,No,No,62,Two year,Yes,Credit card (automatic)
8631-WUXGY,EA,No,Yes,46,Month-to-month,Yes,Electronic check
7218-HKQFK,Tax,Yes,No,2,Month-to-month,Yes,Electronic check
6212-ATMLK,Advisory,No,No,50,Month-to-month,Yes,Electronic check
8625-AZYZY,Audit,Yes,No,24,Month-to-month,Yes,Electronic check
7740-BTPUX,Consulting,Yes,No,55,Two year,Yes,Electronic check
8869-LIHMK,EA,No,No,64,Two year,Yes,Bank transfer (automatic)
4951-UKAAQ,Tax,No,No,4,Month-to-month,Yes,Electronic check
6624-JDRDS,Advisory,No,No,6,Month-to-month,No,Bank transfer (automatic)
9248-OJYKK,Audit,No,No,1,Month-to-month,Yes,Electronic check
0513-RBGPE,Consulting,Yes,Yes,37,Two year,Yes,Credit card (automatic)
3836-FZSDJ,EA,Yes,No,71,Two year,No,Bank transfer (automatic)
1301-LOPVR,Tax,Yes,Yes,29,One year,Yes,Credit card (automatic)
7479-NITWS,Advisory,No,No,7,Month-to-month,Yes,Credit card (automatic)
3312-UUMZW,Audit,Yes,No,32,Month-to-month,Yes,Credit card (automatic)
0060-FUALY,Consulting,Yes,No,59,Month-to-month,Yes,Electronic check
2985-JUUBZ,EA,Yes,Yes,40,Month-to-month,Yes,Electronic check
5016-ETTFF,Tax,No,No,10,Month-to-month,No,Mailed check
1998-VHJHK,Advisory,No,No,27,One year,No,Mailed check
1925-TIBLE,Audit,Yes,No,7,Month-to-month,Yes,Electronic check
0485-ZBSLN,Consulting,Yes,Yes,65,Two year,No,Credit card (automatic)
4817-QRJSX,EA,No,No,10,Month-to-month,Yes,Credit card (automatic)
7299-GNVPL,Tax,Yes,Yes,23,Month-to-month,No,Mailed check
0945-TSONX,Advisory,Yes,Yes,47,Two year,Yes,Credit card (automatic)
6859-RKMZJ,Audit,Yes,No,11,Month-to-month,Yes,Bank transfer (automatic)
4177-JPDFU,Consulting,No,No,12,Month-to-month,No,Mailed check
4459-BBGHE,EA,No,Yes,30,Month-to-month,Yes,Electronic check
5196-SGOAK,Tax,No,No,1,Month-to-month,Yes,Electronic check
0103-CSITQ,Advisory,Yes,No,57,One year,Yes,Bank transfer (automatic)
7206-PQBBZ,Audit,Yes,No,11,Month-to-month,Yes,Electronic check
7727-SHVZV,Consulting,No,No,9,Month-to-month,No,Bank transfer (automatic)
2608-BHKFN,EA,No,No,4,Month-to-month,Yes,Credit card (automatic)
4860-IJUDE,Tax,No,No,13,Month-to-month,Yes,Credit card (automatic)
9509-MPYOD,Advisory,No,No,35,One year,No,Mailed check
3813-DHBBB,Audit,Yes,No,67,Two year,Yes,Bank transfer (automatic)
8672-OAUPW,Consulting,No,Yes,51,One year,No,Credit card (automatic)
9564-KCLHR,EA,No,No,1,Month-to-month,No,Mailed check
8659-IOOPU,Tax,Yes,Yes,71,Two year,No,Electronic check
3312-ZWLGF,Advisory,Yes,No,29,Month-to-month,Yes,Electronic check
8267-ZNYVZ,Audit,Yes,No,33,One year,Yes,Electronic check
0305-SQECB,Consulting,No,Yes,11,One year,Yes,Mailed check
7018-WBJNK,EA,No,Yes,13,Month-to-month,Yes,Credit card (automatic)
8922-NPKBJ,Tax,Yes,Yes,42,Two year,No,Mailed check
7421-ZLUPA,Advisory,No,No,8,Month-to-month,Yes,Mailed check
6982-SSHFK,Audit,No,No,1,Month-to-month,No,Mailed check
9031-ZVQPT,Consulting,Yes,No,72,Two year,Yes,Electronic check
0178-SZBHO,EA,Yes,Yes,47,Month-to-month,No,Electronic check
3370-GQEAL,Tax,Yes,Yes,30,Month-to-month,No,Electronic check
3584-WKTTW,Advisory,Yes,No,51,One year,Yes,Electronic check
0848-ZGQIJ,Audit,Yes,No,16,Month-to-month,Yes,Bank transfer (automatic)
6116-RFVHN,Consulting,Yes,No,34,Month-to-month,Yes,Electronic check
5229-PRWKT,EA,No,No,8,Month-to-month,Yes,Electronic check
8237-ULIXL,Tax,Yes,No,72,Two year,No,Credit card (automatic)
3915-ODIYG,Advisory,No,No,60,One year,Yes,Electronic check
5914-XRFQB,Audit,Yes,No,72,Two year,Yes,Bank transfer (automatic)
6476-EPYZR,Consulting,Yes,Yes,12,Month-to-month,No,Mailed check
9227-YBAXE,EA,Yes,Yes,65,Two year,Yes,Bank transfer (automatic)
2171-UDMFD,Tax,Yes,Yes,32,Month-to-month,Yes,Credit card (automatic)
3351-NQLDI,Advisory,Yes,Yes,67,One year,Yes,Credit card (automatic)
7838-LAZFO,Audit,Yes,No,45,One year,No,Bank transfer (automatic)
7131-ZQZNK,Consulting,Yes,Yes,60,Two year,No,Credit card (automatic)
9822-OAOVB,EA,No,No,1,Month-to-month,Yes,Electronic check
5614-DNZCE,Tax,No,No,58,Two year,Yes,Credit card (automatic)
7943-RQCHR,Advisory,No,No,9,Month-to-month,Yes,Electronic check
9840-EFJQB,Audit,No,No,1,Month-to-month,No,Electronic check
7089-RKVSZ,Consulting,Yes,Yes,8,One year,No,Mailed check
2962-XPMCQ,EA,No,No,2,Month-to-month,Yes,Electronic check
9081-WWXKP,Tax,Yes,Yes,47,Two year,No,Credit card (automatic)
2982-IHMFT,Advisory,No,No,1,Month-to-month,Yes,Mailed check
3069-SSVSN,Audit,No,No,1,One year,No,Mailed check
2968-SSGAA,Consulting,No,No,10,Month-to-month,Yes,Electronic check
3417-TSCIC,EA,No,No,29,One year,Yes,Mailed check
5320-BRKGK,Tax,Yes,Yes,58,Two year,No,Mailed check
1345-ZUKID,Advisory,No,No,14,One year,No,Mailed check
0750-EKNGL,Audit,No,No,7,Month-to-month,No,Mailed check
5685-IIXLY,Consulting,Yes,Yes,5,Month-to-month,Yes,Electronic check
0516-VRYBW,EA,No,Yes,18,One year,No,Bank transfer (automatic)
1069-QJOEE,Tax,Yes,Yes,25,One year,No,Electronic check
3174-AKMAS,Advisory,Yes,No,46,Two year,Yes,Credit card (automatic)
2207-NHRJK,Audit,No,No,1,Month-to-month,No,Electronic check
0623-GDISB,Consulting,No,No,1,Month-to-month,Yes,Bank transfer (automatic)
7570-WELNY,EA,Yes,No,68,Two year,Yes,Bank transfer (automatic)
6954-OOYZZ,Tax,Yes,No,18,Month-to-month,Yes,Bank transfer (automatic)
6496-JDSSB,Advisory,No,No,8,Month-to-month,Yes,Bank transfer (automatic)
2616-FLVQC,Audit,No,No,64,Two year,No,Mailed check
2865-TCHJW,Consulting,No,No,4,Month-to-month,Yes,Electronic check
4671-VJLCL,EA,No,No,63,Two year,Yes,Credit card (automatic)
4525-VZCZG,Tax,No,Yes,54,One year,Yes,Electronic check
0536-ESJEP,Advisory,Yes,No,54,Two year,Yes,Bank transfer (automatic)
0270-THENM,Audit,Yes,Yes,72,Two year,No,Bank transfer (automatic)
1636-NTNCO,Consulting,No,No,4,Month-to-month,Yes,Credit card (automatic)
1227-UDMZR,EA,Yes,No,72,Two year,Yes,Bank transfer (automatic)
9000-PLFUZ,Tax,Yes,No,60,Two year,Yes,Credit card (automatic)
6319-IEJWJ,Advisory,Yes,Yes,20,Month-to-month,Yes,Electronic check
9112-WSNPU,Audit,No,No,35,Month-to-month,No,Electronic check
3097-NNSPB,Consulting,No,No,2,Month-to-month,Yes,Credit card (automatic)
1853-ARAAQ,EA,No,No,26,Month-to-month,Yes,Credit card (automatic)
4559-UWIHT,Tax,Yes,No,14,Month-to-month,Yes,Electronic check
5240-IJOQT,Advisory,No,No,1,Month-to-month,Yes,Electronic check
5642-MHDQT,Audit,Yes,Yes,53,One year,Yes,Bank transfer (automatic)
7926-IJOOU,Consulting,No,No,1,Month-to-month,No,Credit card (automatic)
5567-GZKQY,EA,No,No,58,Two year,No,Credit card (automatic)
4256-ZWTZI,Tax,No,Yes,5,Month-to-month,Yes,Mailed check
0678-RLHVP,Advisory,No,No,53,Two year,No,Electronic check
6469-QJKZW,Audit,Yes,No,4,Month-to-month,No,Electronic check
6988-CJEYV,Consulting,No,No,49,Month-to-month,No,Electronic check
3703-VAVCL,EA,Yes,Yes,2,Month-to-month,No,Credit card (automatic)
3750-CKVKH,Tax,No,No,2,Month-to-month,Yes,Electronic check
6424-ELEYH,Advisory,Yes,No,3,Month-to-month,Yes,Credit card (automatic)
4626-GYCZP,Audit,No,No,7,Month-to-month,Yes,Electronic check
2599-CZABP,Consulting,Yes,No,14,One year,No,Electronic check
7780-OTDSO,EA,Yes,No,18,Month-to-month,Yes,Electronic check
5022-KVDQT,Tax,No,No,27,Month-to-month,Yes,Electronic check
8232-CTLKO,Advisory,Yes,Yes,66,Two year,Yes,Electronic check
5129-HHMZC,Audit,Yes,No,43,Two year,No,Credit card (automatic)
6993-YGFJV,Consulting,Yes,No,69,Two year,Yes,Bank transfer (automatic)
3144-KMTWZ,EA,Yes,No,71,Month-to-month,Yes,Bank transfer (automatic)
5371-VYLSX,Tax,No,No,50,Month-to-month,Yes,Electronic check
4163-HFTUK,Advisory,No,No,51,One year,No,Electronic check
7336-RLLRH,Audit,Yes,No,27,One year,No,Mailed check
1403-GYAFU,Consulting,Yes,Yes,70,Two year,No,Credit card (automatic)
4713-LZDRV,EA,No,No,2,Month-to-month,Yes,Electronic check
1213-NGCUN,Tax,No,No,6,Month-to-month,Yes,Bank transfer (automatic)
4523-WXCEF,Advisory,Yes,No,59,Month-to-month,No,Electronic check
5747-PMBSQ,Audit,Yes,No,10,Month-to-month,Yes,Mailed check
4021-RQSNY,Consulting,Yes,No,29,Month-to-month,Yes,Electronic check
6621-YOBKI,EA,No,No,5,Month-to-month,No,Mailed check
4094-NSEDU,Tax,No,No,21,Month-to-month,Yes,Electronic check
6341-AEVKX,Advisory,Yes,No,62,One year,Yes,Electronic check
6479-SZPLM,Audit,Yes,Yes,36,Two year,No,Credit card (automatic)
6776-TLWOI,Consulting,No,No,3,Month-to-month,No,Mailed check
0106-UGRDO,EA,Yes,No,69,Two year,Yes,Electronic check
4030-VPZBD,Tax,No,No,2,Month-to-month,Yes,Electronic check
3106-ULWFW,Advisory,Yes,No,8,Month-to-month,Yes,Credit card (automatic)
1078-TDCRN,Audit,Yes,No,3,Month-to-month,Yes,Electronic check
7359-PTSXY,Consulting,No,No,1,Month-to-month,No,Electronic check
4315-MURBD,EA,No,No,12,Month-to-month,Yes,Bank transfer (automatic)
4360-PNRQB,Tax,No,No,18,Month-to-month,Yes,Bank transfer (automatic)
6344-SFJVH,Advisory,No,No,20,Month-to-month,No,Credit card (automatic)
7854-EDSSA,Audit,No,No,22,Month-to-month,No,Electronic check
1809-DMJHQ,Consulting,No,Yes,5,Month-to-month,No,Mailed check
1535-VTJOQ,EA,No,No,24,Two year,No,Credit card (automatic)
9091-WTUUY,Tax,Yes,Yes,64,Two year,No,Mailed check
6559-PDZLR,Advisory,No,No,26,Month-to-month,Yes,Electronic check
9090-SGQXL,Audit,Yes,No,68,Month-to-month,Yes,Electronic check
2525-GVKQU,Consulting,No,No,60,Two year,No,Mailed check
2519-TWKFS,EA,Yes,Yes,25,One year,Yes,Mailed check
5044-XDPYX,Tax,Yes,No,51,Two year,No,Mailed check
4646-QZXTF,Advisory,Yes,No,7,Month-to-month,No,Bank transfer (automatic)
5986-WWXDV,Audit,No,Yes,39,One year,No,Bank transfer (automatic)
1027-LKKQQ,Consulting,Yes,Yes,72,Two year,Yes,Bank transfer (automatic)
1194-HVAIF,EA,Yes,No,27,Month-to-month,No,Credit card (automatic)
9711-FJTBX,Tax,Yes,Yes,56,One year,Yes,Mailed check
7416-CKTEP,Advisory,Yes,No,57,Two year,Yes,Bank transfer (automatic)
6591-QGOYB,Audit,No,No,17,Month-to-month,Yes,Bank transfer (automatic)
5909-ECHUI,Consulting,No,No,1,Month-to-month,Yes,Electronic check
7601-GNDYK,EA,Yes,Yes,35,Two year,No,Mailed check
5924-IFQTT,Tax,Yes,Yes,13,Month-to-month,Yes,Electronic check
2984-RGEYA,Advisory,Yes,Yes,69,Two year,No,Bank transfer (automatic)
9374-YOLBJ,Audit,Yes,Yes,1,Month-to-month,No,Electronic check
0927-LCSMG,Consulting,No,No,7,Month-to-month,No,Mailed check
8628-MFKAX,EA,Yes,No,72,Two year,Yes,Credit card (automatic)
7938-OUHIO,Tax,No,No,3,Month-to-month,Yes,Electronic check
7470-DYNOE,Advisory,No,No,53,One year,Yes,Electronic check
2240-HSJQD,Audit,No,Yes,38,Month-to-month,Yes,Mailed check
2674-MIAHT,Consulting,No,No,4,Month-to-month,Yes,Mailed check
8390-FESFV,EA,No,No,62,Two year,No,Bank transfer (automatic)
2273-QCKXA,Tax,No,No,1,Month-to-month,No,Mailed check
0239-OXEXL,Advisory,No,No,46,Month-to-month,No,Mailed check
0228-MAUWC,Audit,No,No,19,Month-to-month,No,Electronic check
9297-EONCV,Consulting,No,No,72,Two year,Yes,Bank transfer (automatic)
9650-VBUOG,EA,Yes,Yes,38,Two year,No,Credit card (automatic)
5569-IDSEY,Tax,Yes,No,71,One year,Yes,Bank transfer (automatic)
3473-XIIIT,Advisory,Yes,No,16,Month-to-month,Yes,Electronic check
6425-YQLLO,Audit,Yes,No,66,One year,Yes,Credit card (automatic)
0094-OIFMO,Consulting,No,No,11,Month-to-month,Yes,Electronic check
7233-PAHHL,EA,Yes,Yes,66,Two year,Yes,Mailed check
5213-TWWJU,Tax,No,No,28,Month-to-month,No,Electronic check
3751-KTZEL,Advisory,No,No,1,Month-to-month,No,Mailed check
3831-YCPUO,Audit,Yes,Yes,72,Two year,Yes,Credit card (automatic)
2892-GESUL,Consulting,Yes,Yes,18,Two year,No,Mailed check
9732-OUYRN,EA,Yes,No,49,One year,No,Credit card (automatic)
2080-CAZNM,Tax,No,No,41,Month-to-month,Yes,Electronic check
0515-YPMCW,Advisory,No,Yes,1,Month-to-month,Yes,Mailed check
1989-PRJHP,Audit,Yes,No,27,Month-to-month,Yes,Electronic check
3675-EQOZA,Consulting,No,No,5,Month-to-month,No,Bank transfer (automatic)
2144-ESWKO,EA,No,No,43,One year,Yes,Credit card (automatic)
9308-ANMVE,Tax,No,Yes,47,Month-to-month,Yes,Electronic check
8885-QSQBX,Advisory,No,No,1,Month-to-month,No,Bank transfer (automatic)
9474-PHLYD,Audit,No,No,15,Month-to-month,Yes,Electronic check
1077-HUUJM,Consulting,No,Yes,7,Month-to-month,Yes,Electronic check
4881-GQJTW,EA,No,No,14,Month-to-month,No,Credit card (automatic)
3503-TYDAY,Tax,Yes,No,43,Month-to-month,No,Electronic check
2683-BPJSO,Advisory,Yes,No,29,Month-to-month,Yes,Electronic check
4163-NCJAK,Audit,Yes,No,46,One year,Yes,Bank transfer (automatic)
2229-VWQJH,Consulting,No,No,24,Month-to-month,Yes,Credit card (automatic)
5294-CDGWY,EA,Yes,Yes,51,One year,No,Electronic check
7781-EWARA,Tax,Yes,Yes,70,One year,No,Electronic check
3566-VVORZ,Advisory,Yes,No,12,Month-to-month,No,Bank transfer (automatic)
7526-IVLYU,Audit,No,No,3,Month-to-month,Yes,Mailed check
8058-JMEQO,Consulting,No,No,9,Month-to-month,Yes,Electronic check
9938-EKRGF,EA,No,No,15,Month-to-month,No,Mailed check
0480-KYJVA,Tax,Yes,Yes,72,Two year,No,Credit card (automatic)
2495-TTHBQ,Advisory,No,Yes,4,One year,Yes,Mailed check
7663-YJHSN,Audit,Yes,No,72,Two year,Yes,Bank transfer (automatic)
7665-VIGUD,Consulting,No,No,10,One year,No,Mailed check
6235-VDHOM,EA,No,No,5,Month-to-month,No,Electronic check
7994-UYIVZ,Tax,Yes,No,8,Month-to-month,Yes,Bank transfer (automatic)
6712-OAWRH,Advisory,No,No,26,Month-to-month,Yes,Electronic check
2077-DDHJK,Audit,Yes,No,68,Two year,No,Credit card (automatic)
4697-LUPSU,Consulting,Yes,Yes,2,One year,No,Mailed check
3488-PGMQJ,EA,No,No,8,Month-to-month,Yes,Electronic check
0030-FNXPP,Tax,No,No,3,Month-to-month,No,Mailed check
0952-KMEEH,Advisory,No,No,13,Month-to-month,No,Mailed check
7594-LZNWR,Audit,No,No,34,Month-to-month,No,Credit card (automatic)
0769-MURVM,Consulting,Yes,Yes,72,Two year,No,Bank transfer (automatic)
8706-HRADD,EA,No,No,21,Month-to-month,Yes,Mailed check
2873-ZLIWT,Tax,Yes,Yes,40,Month-to-month,Yes,Electronic check
8208-EUMTE,Advisory,No,No,16,Two year,No,Mailed check
6933-FHBZC,Audit,No,No,26,One year,Yes,Mailed check
5536-RTPWK,Consulting,Yes,No,49,Month-to-month,Yes,Bank transfer (automatic)
3764-MNMOI,EA,No,No,46,Two year,No,Credit card (automatic)
5442-XSDCW,Tax,Yes,Yes,11,Month-to-month,Yes,Bank transfer (automatic)
5766-FTRTS,Advisory,Yes,No,72,Two year,No,Mailed check
6961-MJKBO,Audit,No,No,47,Two year,No,Bank transfer (automatic)
5510-BOIUJ,Consulting,No,Yes,1,Month-to-month,No,Mailed check
6917-YACBP,EA,No,No,59,Month-to-month,Yes,Electronic check
6461-SZMCV,Tax,Yes,No,71,Two year,No,Bank transfer (automatic)
7632-YUTXB,Advisory,Yes,Yes,25,One year,No,Mailed check
8915-NNTRC,Audit,Yes,Yes,72,Two year,Yes,Credit card (automatic)
9700-ZCLOT,Consulting,No,No,2,Month-to-month,No,Mailed check
4808-YNLEU,EA,Yes,No,35,One year,Yes,Bank transfer (automatic)
3324-OIRTO,Tax,Yes,Yes,71,One year,Yes,Bank transfer (automatic)
6583-KQJLK,Advisory,Yes,No,15,Month-to-month,Yes,Electronic check
6870-ECSHE,Audit,No,No,2,One year,No,Mailed check
6985-HAYWX,Consulting,Yes,No,26,Month-to-month,No,Bank transfer (automatic)
4184-TJFAN,EA,Yes,Yes,3,Month-to-month,Yes,Mailed check
4039-PIMHX,Tax,Yes,No,49,Two year,No,Mailed check
0064-YIJGF,Advisory,Yes,Yes,27,Month-to-month,Yes,Bank transfer (automatic)
1763-WQFUK,Audit,No,No,3,Month-to-month,Yes,Mailed check
1094-BKOSX,Consulting,Yes,Yes,45,One year,No,Bank transfer (automatic)
5370-IIVVL,EA,No,No,37,One year,Yes,Credit card (automatic)
1488-PBLJN,Tax,Yes,Yes,72,Two year,Yes,Bank transfer (automatic)
0516-UXRMT,Advisory,No,No,62,One year,Yes,Electronic check
8510-TMWYB,Audit,Yes,Yes,54,Two year,Yes,Bank transfer (automatic)
6967-QIQRV,Consulting,Yes,Yes,15,One year,No,Electronic check
1349-WXNGG,EA,No,No,1,Month-to-month,No,Bank transfer (automatic)
1768-ZAIFU,Tax,No,No,1,Month-to-month,Yes,Electronic check
0336-KXKFK,Advisory,No,No,72,Two year,Yes,Credit card (automatic)
8080-POTJR,Audit,No,No,30,One year,Yes,Credit card (automatic)
2190-BCXEC,Consulting,Yes,No,40,Month-to-month,Yes,Credit card (automatic)
6253-GNHWH,EA,Yes,Yes,71,Two year,No,Mailed check
2011-TRQYE,Tax,No,No,18,Month-to-month,Yes,Credit card (automatic)
4987-GQWPO,Advisory,No,No,17,Month-to-month,No,Credit card (automatic)
4735-BJKOU,Audit,No,No,40,Two year,No,Mailed check
2499-AJYUA,Consulting,Yes,No,72,Two year,Yes,Credit card (automatic)
3936-QQFLL,EA,No,No,2,Month-to-month,No,Mailed check
3251-YMVWZ,Tax,No,No,53,One year,No,Bank transfer (automatic)
8879-XUAHX,Advisory,Yes,No,71,Two year,Yes,Electronic check
2604-IJPDU,Audit,Yes,No,20,Month-to-month,Yes,Electronic check
4320-QMLLA,Consulting,No,No,7,Month-to-month,No,Mailed check
5609-IMCGG,EA,No,No,15,Month-to-month,Yes,Credit card (automatic)
1820-DJFPH,Tax,Yes,Yes,72,Two year,Yes,Bank transfer (automatic)
8859-AXJZP,Advisory,Yes,Yes,39,Two year,Yes,Mailed check
